seed,mode,channel,feature,reliable_imputer,file,event_index,global_event,attack_id,target_points,target_class,targeted_channel,duration_seconds,detected,alarm_delay_censored,mean_event_score,max_event_score,normalized_mean_event_score,normalized_max_event_score
42,loo_sample,2,P1_B2016,True,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.057256698608398,61.18592071533203,21.859788439512393,102.43432546259773
42,loo_sample,2,P1_B2016,True,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,13,0.7085421681404114,1.4649044275283813,1.1862049014992204,2.4524677433421593
42,loo_sample,2,P1_B2016,True,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,True,241,False,241,0.28212907910346985,0.7855202555656433,0.4723260118255619,1.3150776612553488
42,loo_sample,2,P1_B2016,True,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,15,1.4977151155471802,3.403042793273926,2.507397711803469,5.697199436961636
42,loo_sample,2,P1_B2016,True,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.851086616516113,19.120790481567383,14.818034550661977,32.01104522727595
42,loo_sample,2,P1_B2016,True,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,1.229766845703125,2.405806303024292,2.0588124824000618,4.027677331040095
42,loo_sample,3,P1_B3004,False,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,57,0.8030480742454529,1.8611000776290894,1.344007152922549,3.1147971047542433
42,loo_sample,3,P1_B3004,False,test1.csv.gz,2,2,A102,P1_B3005,control_only,False,98,True,19,0.5266087651252747,1.5558147430419922,0.8813494108495302,2.603861724262936
42,loo_sample,3,P1_B3004,False,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.4558143615722656,2.456543445587158,2.4364978611261243,4.111350326611956
42,loo_sample,3,P1_B3004,False,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,False,60,True,3,1.79891037940979,1.969254732131958,3.0107144203852307,3.295808222189901
42,loo_sample,3,P1_B3004,False,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.5233700275421143,3.3698527812957764,4.223193449126405,5.639894282310602
42,loo_sample,3,P1_B3004,False,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.427823066711426,37.603271484375,14.105076456186953,62.93404774773319
42,loo_sample,3,P1_B3004,False,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,False,422,True,72,1.2204169034957886,2.454259157180786,2.0425290844350914,4.107527267873677
42,loo_sample,3,P1_B3004,False,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.3994818925857544,0.5387074947357178,0.668585777511229,0.9015982348729116
42,loo_sample,3,P1_B3004,False,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,False,259,True,34,0.5163580179214478,1.4743247032165527,0.864193429773691,2.4674773658043936
42,loo_sample,3,P1_B3004,False,test2.csv.gz,5,10,A205,P1_B2016,control_only,False,123,False,123,0.22521404922008514,0.6805737018585205,0.3769254952449186,1.1390300938686413
42,loo_sample,3,P1_B3004,False,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.2681903839111328,0.617000937461853,0.4488520748403351,1.032632665345495
42,loo_sample,3,P1_B3004,False,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.109956741333008,18.600107192993164,16.920349617744005,31.129739195250327
42,loo_sample,3,P1_B3004,False,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,True,261,True,37,0.9978576898574829,2.8636841773986816,1.6700468076302364,4.792754184425774
42,loo_sample,3,P1_B3004,False,test2.csv.gz,9,14,A209,P1_B3004,control_only,True,199,True,21,0.752887487411499,1.4683371782302856,1.2600567772704174,2.4574564509078516
42,loo_sample,3,P1_B3004,False,test2.csv.gz,10,15,A210,P1_PCV01D;P1_PIT01,mixed_control_sensor,False,421,True,156,0.28481167554855347,0.7826399803161621,0.47667000451097785,1.3098515088233411
42,loo_sample,3,P1_B3004,False,test2.csv.gz,11,16,A211,P2_ASD,control_only,False,45,True,5,0.8330487012863159,1.797479271888733,1.3942171697673904,3.0083192726891115
42,loo_sample,3,P1_B3004,False,test2.csv.gz,12,17,A212,P2_ASD;P2_SIT01,mixed_control_sensor,False,152,True,42,0.48108386993408203,1.1782033443450928,0.8051574782177228,1.971879110581206
42,loo_sample,3,P1_B3004,False,test2.csv.gz,13,18,A213,P1_LCV01D;P1_LIT01,mixed_control_sensor,False,254,True,25,1.0501514673233032,2.3370819091796875,1.757567359912789,3.9114156470081003
42,loo_sample,3,P1_B3004,False,test2.csv.gz,14,19,A214,P1_PCV01D,control_only,False,152,False,152,0.22246672213077545,0.5506056547164917,0.37232748003528177,0.9215113790963161
42,loo_sample,3,P1_B3004,False,test2.csv.gz,15,20,A215,P2_CO_rpm;P2_SIT01,mixed_control_sensor,False,151,True,9,0.3973590135574341,1.5724010467529297,0.6650328587130206,2.631621097011562
42,loo_sample,3,P1_B3004,False,test2.csv.gz,16,21,A216,P1_FCV03D,control_only,False,65,False,65,0.30875611305236816,0.7782347202301025,0.5167441872528663,1.3024787234870319
42,loo_sample,3,P1_B3004,False,test2.csv.gz,17,22,A217,P2_RTR,control_only,False,184,True,151,3.5988576412200928,18.739850997924805,6.023164200592273,31.363618933497893
42,loo_sample,3,P1_B3004,False,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.2529113292694092,2.6399240493774414,2.096912803256523,4.418262018583793
42,loo_sample,3,P1_B3004,False,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.28510379791259766,0.7017297744750977,0.47715890991950266,1.1744375792189365
42,loo_sample,3,P1_B3004,False,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.2990267872810364,0.575035035610199,0.500460873900711,0.9623971787334826
42,loo_sample,3,P1_B3004,False,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,False,132,True,18,0.5138993859291077,1.5832990407943726,0.860078583987884,2.6498603312665834
42,loo_sample,3,P1_B3004,False,test3.csv.gz,2,27,A302,P1_B2016;P1_PIT01;P1_B3005,mixed_control_sensor,False,421,True,16,1.1762748956680298,2.435749053955078,1.9686515966886509,4.076548162220431
42,loo_sample,3,P1_B3004,False,test3.csv.gz,3,28,A303,P1_PCV01D;P1_LCV01D,control_only,False,189,True,4,1.3773183822631836,1.783068299293518,2.3051244588971307,2.984200604243591
42,loo_sample,3,P1_B3004,False,test3.csv.gz,4,29,A304,P2_ASD;P2_VTR01,control_only,False,106,True,11,14.151533126831055,49.129913330078125,23.684462185096933,82.2254072399499
42,loo_sample,3,P1_B3004,False,test3.csv.gz,5,30,A305,P2_CO_rpm;P2_VTR02,control_only,False,84,True,0,11.297968864440918,18.96030044555664,18.908645016766034,31.73257023788076
42,loo_sample,3,P1_B3004,False,test3.csv.gz,6,31,A306,P1_B2016;P2_ASD,control_only,False,238,True,3,1.237573504447937,3.583751678466797,2.0712429250369646,5.9978823742068625
42,loo_sample,3,P1_B3004,False,test3.csv.gz,7,32,A307,P1_FCV03D;P2_VTR01,control_only,False,110,True,23,12.899275779724121,19.477439880371094,21.58864390747647,32.59807147216491
42,loo_sample,3,P1_B3004,False,test3.csv.gz,8,33,A308,P1_LCV01D;P1_LIT01;P2_ASD,mixed_control_sensor,False,255,True,0,1.3355066776275635,3.7532925605773926,2.2351470417182657,6.281631461686515
42,loo_sample,3,P1_B3004,False,test4.csv.gz,1,34,A401,P1_PCV01D;P1_B3004;P1_LIT01,mixed_control_sensor,True,254,True,26,0.9919376969337463,2.1113474369049072,1.66013891657125,3.533619154956779
42,loo_sample,3,P1_B3004,False,test4.csv.gz,2,35,A402,P1_B3005;P1_FT03;P3_LCV01D,mixed_control_sensor,False,262,True,35,0.8821389675140381,1.9932410717010498,1.4763762223383385,3.335952533579452
42,loo_sample,3,P1_B3004,False,test4.csv.gz,3,36,A403,P1_B3004;P1_LIT01;P3_LCV01D,mixed_control_sensor,True,263,True,26,1.219042181968689,2.9243483543395996,2.040228306156737,4.894283707189852
42,loo_sample,3,P1_B3004,False,test4.csv.gz,4,37,A404,P2_CO_rpm;P2_SIT01;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,258,True,7,1.2504680156707764,2.9326066970825195,2.0928235948283964,4.908105135910915
42,loo_sample,3,P1_B3004,False,test4.csv.gz,5,38,A405,P2_ASD;P3_LCV01D,control_only,False,120,True,9,0.7964534759521484,2.1176581382751465,1.3329702205630762,3.5441809482709945
42,loo_sample,3,P1_B3004,False,test5.csv.gz,1,39,A501,P1_PCV01D;P2_VTR02,control_only,False,172,True,47,8.53267765045166,18.93132209777832,14.28056446877699,31.684071140575117
42,loo_sample,3,P1_B3004,False,test5.csv.gz,2,40,A502,P1_FCV03D;P1_FT03;P2_CO_rpm,mixed_control_sensor,False,258,True,5,0.6412066221237183,1.912521481513977,1.0731440797555254,3.200857624480345
42,loo_sample,3,P1_B3004,False,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,True,256,True,0,1.3698334693908691,3.3893656730651855,2.292597467348281,5.672551687207477
42,loo_sample,3,P1_B3004,False,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,False,120,True,28,0.8465321660041809,2.3414711952209473,1.4167835311200612,3.918761697667918
42,loo_sample,3,P1_B3004,False,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,True,203,True,1,1.04640531539917,2.620964527130127,1.7512976792505193,4.386530750763584
42,loo_sample,3,P1_B3004,False,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,False,153,True,6,0.4863268733024597,1.7378164529800415,0.8139323377260003,2.908465655018528
42,loo_sample,3,P1_B3004,False,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.05668830871582,61.18537139892578,21.852094592073726,102.40181061594102
42,loo_sample,3,P1_B3004,False,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,13,0.7042171955108643,1.4653971195220947,1.1786006072761814,2.452535873845845
42,loo_sample,3,P1_B3004,False,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,False,241,False,241,0.2822147607803345,0.7855510711669922,0.47232372421225977,1.3147236043451431
42,loo_sample,3,P1_B3004,False,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,True,262,True,15,1.495284080505371,3.3589446544647217,2.5025556555113235,5.6216380894921345
42,loo_sample,3,P1_B3004,False,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.850262641906738,19.119104385375977,14.812084951629188,31.99834963250793
42,loo_sample,3,P1_B3004,False,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,1.225213885307312,2.331017017364502,2.0505574678829745,3.901265248491835
42,loo_sample,4,P1_B3005,False,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,57,0.8055593371391296,1.8660563230514526,1.3479636040013696,3.1225210738951996
42,loo_sample,4,P1_B3005,False,test1.csv.gz,2,2,A102,P1_B3005,control_only,True,98,True,19,0.47734156250953674,1.5308153629302979,0.798748178160426,2.5615535672449177
42,loo_sample,4,P1_B3005,False,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.4602795839309692,2.4662957191467285,2.4435241949970012,4.126917425997133
42,loo_sample,4,P1_B3005,False,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,False,60,True,3,1.7984625101089478,1.9690666198730469,3.009414570747019,3.294890910046581
42,loo_sample,4,P1_B3005,False,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.5233359336853027,3.3698678016662598,4.222364315652077,5.638888332018287
42,loo_sample,4,P1_B3005,False,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.428346633911133,37.604698181152344,14.103373867861288,62.92492948771462
42,loo_sample,4,P1_B3005,False,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,False,422,True,72,1.2274061441421509,2.4099864959716797,2.053850949710396,4.032693723396754
42,loo_sample,4,P1_B3005,False,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.37997037172317505,0.5139370560646057,0.6358144062989745,0.8599843790315977
42,loo_sample,4,P1_B3005,False,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,True,259,True,34,0.5178496241569519,1.4794235229492188,0.866531382018851,2.475558251141726
42,loo_sample,4,P1_B3005,False,test2.csv.gz,5,10,A205,P1_B2016,control_only,False,123,False,123,0.2250933200120926,0.6796478629112244,0.376654566450305,1.1372726259933035
42,loo_sample,4,P1_B3005,False,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.27002692222595215,0.618234395980835,0.4518431436146674,1.0345078582088427
42,loo_sample,4,P1_B3005,False,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.110664367675781,18.600900650024414,16.91844033277789,31.125375775450625
42,loo_sample,4,P1_B3005,False,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,False,261,True,37,1.0036824941635132,2.897812843322754,1.679488288113612,4.8489863675084655
42,loo_sample,4,P1_B3005,False,test2.csv.gz,9,14,A209,P1_B3004,control_only,False,199,True,21,0.755958616733551,1.4667764902114868,1.2649654153435173,2.4543956389751043
42,loo_sample,4,P1_B3005,False,test2.csv.gz,10,15,A210,P1_PCV01D;P1_PIT01,mixed_control_sensor,False,421,True,156,0.28757378458976746,0.7846491932868958,0.48120476943213264,1.3129741109028914
42,loo_sample,4,P1_B3005,False,test2.csv.gz,11,16,A211,P2_ASD,control_only,False,45,True,5,0.8332236409187317,1.7977399826049805,1.3942550103642761,3.0082055464910322
42,loo_sample,4,P1_B3005,False,test2.csv.gz,12,17,A212,P2_ASD;P2_SIT01,mixed_control_sensor,False,152,True,42,0.48245248198509216,1.179457664489746,0.8073004140025395,1.9736174989155983
42,loo_sample,4,P1_B3005,False,test2.csv.gz,13,18,A213,P1_LCV01D;P1_LIT01,mixed_control_sensor,False,254,True,25,1.0533007383346558,2.3480443954467773,1.7625157997488,3.929044379129341
42,loo_sample,4,P1_B3005,False,test2.csv.gz,14,19,A214,P1_PCV01D,control_only,False,152,False,152,0.22247906029224396,0.5503707528114319,0.37228005697434546,0.9209498410525074
42,loo_sample,4,P1_B3005,False,test2.csv.gz,15,20,A215,P2_CO_rpm;P2_SIT01,mixed_control_sensor,False,151,True,9,0.39712053537368774,1.5718815326690674,0.6645122257366575,2.6302706680362693
42,loo_sample,4,P1_B3005,False,test2.csv.gz,16,21,A216,P1_FCV03D,control_only,False,65,False,65,0.3121906518936157,0.7734334468841553,0.522396820272191,1.294206507766051
42,loo_sample,4,P1_B3005,False,test2.csv.gz,17,22,A217,P2_RTR,control_only,False,184,True,151,3.5993196964263916,18.74128532409668,6.022836216111141,31.360285139025322
42,loo_sample,4,P1_B3005,False,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.2487928867340088,2.6582186222076416,2.0896379480019833,4.448067062247595
42,loo_sample,4,P1_B3005,False,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.28530383110046387,0.7029635310173035,0.4774063966180035,1.1762873460281877
42,loo_sample,4,P1_B3005,False,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.2995446026325226,0.576008677482605,0.5012358537828685,0.9638504540124455
42,loo_sample,4,P1_B3005,False,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,True,132,True,18,0.4973735809326172,1.554165244102478,0.8322682809065428,2.600625536902219
42,loo_sample,4,P1_B3005,False,test3.csv.gz,2,27,A302,P1_B2016;P1_PIT01;P1_B3005,mixed_control_sensor,True,421,True,16,1.1828994750976562,2.3841941356658936,1.979376771035521,3.9895346892317947
42,loo_sample,4,P1_B3005,False,test3.csv.gz,3,28,A303,P1_PCV01D;P1_LCV01D,control_only,False,189,True,4,1.3688204288482666,1.785280704498291,2.290483187810578,2.9873571090815756
42,loo_sample,4,P1_B3005,False,test3.csv.gz,4,29,A304,P2_ASD;P2_VTR01,control_only,False,106,True,11,14.153081893920898,49.13025665283203,23.682723789422326,82.21094929947508
42,loo_sample,4,P1_B3005,False,test3.csv.gz,5,30,A305,P2_CO_rpm;P2_VTR02,control_only,False,84,True,0,11.299220085144043,18.962251663208008,18.90728184278356,31.730033919902592
42,loo_sample,4,P1_B3005,False,test3.csv.gz,6,31,A306,P1_B2016;P2_ASD,control_only,False,238,True,3,1.2370870113372803,3.582320213317871,2.070050199141914,5.994390534383335
42,loo_sample,4,P1_B3005,False,test3.csv.gz,7,32,A307,P1_FCV03D;P2_VTR01,control_only,False,110,True,23,12.893674850463867,19.469772338867188,21.575324894100667,32.57928160101861
42,loo_sample,4,P1_B3005,False,test3.csv.gz,8,33,A308,P1_LCV01D;P1_LIT01;P2_ASD,mixed_control_sensor,False,255,True,0,1.339052677154541,3.7475388050079346,2.2406720267872378,6.270855144791177
42,loo_sample,4,P1_B3005,False,test4.csv.gz,1,34,A401,P1_PCV01D;P1_B3004;P1_LIT01,mixed_control_sensor,False,254,True,27,0.9950151443481445,2.126965284347534,1.6649849839426778,3.5591068939217356
42,loo_sample,4,P1_B3005,False,test4.csv.gz,2,35,A402,P1_B3005;P1_FT03;P3_LCV01D,mixed_control_sensor,True,262,True,36,0.8889384269714355,2.0403387546539307,1.4874840257096684,3.414152445770694
42,loo_sample,4,P1_B3005,False,test4.csv.gz,3,36,A403,P1_B3004;P1_LIT01;P3_LCV01D,mixed_control_sensor,False,263,True,26,1.220789909362793,2.9399490356445312,2.042779830219961,4.919493965201605
42,loo_sample,4,P1_B3005,False,test4.csv.gz,4,37,A404,P2_CO_rpm;P2_SIT01;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,258,True,7,1.2590497732162476,2.965247631072998,2.106801065640881,4.961826769624228
42,loo_sample,4,P1_B3005,False,test4.csv.gz,5,38,A405,P2_ASD;P3_LCV01D,control_only,False,120,True,9,0.7959614992141724,2.1156325340270996,1.3319032896291312,3.5401435050552714
42,loo_sample,4,P1_B3005,False,test5.csv.gz,1,39,A501,P1_PCV01D;P2_VTR02,control_only,False,172,True,47,8.534427642822266,18.93961524963379,14.280882007231606,31.69215581432252
42,loo_sample,4,P1_B3005,False,test5.csv.gz,2,40,A502,P1_FCV03D;P1_FT03;P2_CO_rpm,mixed_control_sensor,False,258,True,5,0.6442391872406006,1.9163358211517334,1.0780223586704802,3.2066550791037183
42,loo_sample,4,P1_B3005,False,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,False,256,True,0,1.37032151222229,3.399913787841797,2.2929949900596105,5.689165070110342
42,loo_sample,4,P1_B3005,False,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,False,120,True,28,0.8440110683441162,2.3109676837921143,1.412305896102707,3.8670029433686537
42,loo_sample,4,P1_B3005,False,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,False,203,True,1,1.0529582500457764,2.5977184772491455,1.761942705096523,4.346830580115212
42,loo_sample,4,P1_B3005,False,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,False,153,True,6,0.48682671785354614,1.7377302646636963,0.8146199378093562,2.907789708771969
42,loo_sample,4,P1_B3005,False,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.058446884155273,61.185791015625,21.851042267276544,102.38379169435643
42,loo_sample,4,P1_B3005,False,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,13,0.7179763913154602,1.4665846824645996,1.2014087596111294,2.454074682032705
42,loo_sample,4,P1_B3005,False,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,False,241,False,241,0.28283077478408813,0.786281406879425,0.47326816650703596,1.3157053367918488
42,loo_sample,4,P1_B3005,False,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,15,1.498422384262085,3.4038286209106445,2.507349544950279,5.695715863142284
42,loo_sample,4,P1_B3005,False,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.853058815002441,19.124540328979492,14.814055919316731,32.00159580829036
42,loo_sample,4,P1_B3005,False,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,True,262,True,17,1.230122447013855,2.401705265045166,2.058396210673424,4.018836522107381
42,loo_sample,5,P1_B4002,True,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,57,0.806111752986908,1.8673410415649414,1.3489813499936611,3.1248871261522906
